"Вопрос 1:
Подскажите поддерживает ли наша модель С-Терра параллельные соединения?";"Ответ 1:
Информируем о том, что техническая поддержка продуктов С-Терра  версии 4.2 закончилась 27.12.2023 г. в связи с завершением сроков действия сертификатов ФСТЭК, ФСБ : https://www.s-terra.ru/support/certificates/

В соответствии с требованиями законодательства,использование продуктов С-Терра  версии 4.2 является нелегитимным. 
https://www.s-terra.ru/support/normativnye-dokumenty/

Для получения  технической поддержки рекомендуем обновить версию продуктов С-Терра  до актуальной версии  - 4.3
По вопросам обновления предлагаем обратиться к персональному менеджеру:"
"Вопрос 1:
Прошу проконсультировать по нестандартному дизайну. Стандартный вариант использования сертификатиов на примере двух КШ: используем один общий рутовый сертификат, и на каждом КШ используем свой локальный на базе этого рутового.Не стандартное использование: На двух КШ своя пара локальный и рутовый сертификат, рутовые разные, и мы обмениваемся рутовыми сертификатами, чтобы проверять локальный сертификат пира (remote)Есть ли ограничения по это схеме? Какие минусы? Является ли эта схема разрешенной, легитимной?";"Ответ 1:
Ограничений по этому варианту нет, вариант вполне легитимен. 
На всякий случай отмечу, что в этом варианте на каждом шлюзе должно быть по два СА сертификата, импортированных как доверенные (trusted)."
"Вопрос 2:
А есть ли какое-нибудь замедлнение при этом? Когда один рутовый сертификат, то тут понятно как проверять пришедный сертификат. Если 4-5 рутовых сертификата на КШ?";"Ответ 2:
Нет, замедления не будет  (во всяком случае если количество сертификатов не исчисляется сотнями) , поскольку принцип проверки локального сертификата (своего или партнера) остается 
одним и тем же - сертификат проверяется на основании значения идентификатора центра сертификации в нем, которое должно  совпадать со значением идентификатора субъекта 
в  одном из имеющихся на шлюзе рутовых сертификатах."
"Вопрос 1:
Подскажите, пожалуйста, какими алгоритмами IKE policy можно пользоваться с имеющимися лицензиями на шлюзы? 289783, 289781, 289782, 289784В расчет не берем устаревшие алгоритмы";"Ответ 1:
На данных шлюзах исрользуются российские и зарубежные алгоритмы.

Алгоритмы IKE policy:
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FAppendix%2F%D0%90%D0%BB%D0%B3%D0%BE%D1%80%D0%B8%D1%82%D0%BC%D1%8B_IKE_policy.htm
Допустимые комбинации преобразований
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FConsole%2Fcrypto_ipsec_transform-set.htm"
"Вопрос 2:
Выходит можно пользоваться любыми алгоритмами, которые представлены по ссылке?Помимо тех, что отмечены, как устаревшие алгоритмы шифрования, получилось найти в Интернете (отмечены желтым) алгоритмы шифрования, что также устарели, это так?";"Ответ 2:
Можете использовать любые алгоритмы (используемые алгоритмы прописываются вашей политикой безопасности, от нас запретов на использование нет).

В документации есть рекомендация:

Рекомендуется отказаться от использования в политике безопасности устаревшего алгоритма ГОСТ 28147-89 и преобразований на основе ГОСТ 28147-89. Для перехода на работу с новыми криптографическими алгоритмами используйте инструкцию по ссылке.
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FIntroduction%2F%D0%9D%D0%B0%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B8_%D1%84%D1%83%D0%BD%D0%BA%D1%86%D0%B8%D0%B8_%D0%9F%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0.htm

Да, отмеченные алгоритмы считаются устаревшими.

Рекомендуемые к применению алгоритмы представлены в Таблице 2 сценария:
https://doc.s-terra.ru/rh_output/4.3/Scenarios/output/Instruction_48155.pdf"
"Вопрос 1:
Проблема при настройке саб-интерфейсов на с-терре. По окончанию настройки саб-инт. пропал пинг до шлюза, да и вообще до всех устройств пинг не идет больше.";"Ответ 1:
1. Пришлите, пожалуйста, вывод команды cat /etc/image_version
2. Вы использовали документацию для версии ПАК 4.2, а номер лицензии вы прислали 4.3. Для настройки интерфейсов воспользуйтесь инструкцией по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FSettings%2F%D0%A0%D0%B0%D0%B1%D0%BE%D1%82%D0%B0_%D1%81_%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D1%84%D0%B5%D0%B9%D1%81%D0%B0%D0%BC%D0%B8.htm"
"Вопрос 1:
С-терра Клиент 4.3.20949Не отображаются связи в ""VPN SA Monitor""Но при этом отображаются через cmd";"Ответ 1:
Уточните, пожалуйста, изначально после установки клиента информация отображалась?
На ПК несколько пользователей? ПК перезагружали?

Проверьте, что выполнены данные требования. 
https://doc.s-terra.ru/rh_output/4.3/Client_st/output/index.htm#t=mergedProjects%2FUser%2F%D0%9E%D0%B1%D0%B5%D1%81%D0%BF%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%BE%D1%81%D0%BF%D0%BE%D1%81%D0%BE%D0%B1%D0%BD%D0%BE%D1%81%D1%82%D0%B8_VPN_%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D0%B0.htm

Не установлен ли антивирус?
Если да, то временно остановите. Перезапустите клиент и проверьте отображение.

Данный клиент установлен на сервере с КП

Если ситуация не изменится, то переустановите клиент."
"Вопрос 1:
Возможно определить какая лицензия установлена уже на собранном (установленном) С-Терра клиенте, каким образом это сделать ?";"Ответ 1:
1. Если этот Клиент заведен в КП, то в КП дважды кликнуть на него мышью и перейти на вкладку license 
2. Если этот Клиент не заведен в КП, то можно посмотреть на машине, где он установлен - в cmd под администратором из каталога куда установлен клиент ввести команду lic_mgr show
Дополнительно,
Обратите, пожалуйста, внимание!
Срок действия договора на предоставление услуг технической поддержки
по приведенной Вами лицензии истёк 24.08.2024 г. .
В связи с этим Служба технической поддержки ООО ""С-Терра СиЭсПи"" уведомляет 
о том, что данный запрос будет обрабатываться с низшим приоритетом без каких-либо
обязательств по времени реакции. Выдача обновлений и других материалов приостановлена.

Для возобновления предоставления услуг технической поддержки в полном объеме,
обратитесь, пожалуйста, по контактам ниже"
"Вопрос 1:
1. Подойдут ли ранее купленные лицензии на С-терра клиент для С-терра клиент А?2. Как можно получить дистрибутив С-терра клиент А?3. Генерация дистрибутивов С-терра клиент А возможна только на ОС Unix или на OC Windows можно сделать дистрибутив клиента С-терра клиент А?";"Ответ 1:
1. Нет, не подойдет. Клиент А - это другой продукт, с другой лицензией. 

2. Если у Вас Клиент-А приобретен, то пришлите, пожалуйста, номер лицензии на Клиент А. 
Номер лицензии можно посмотреть на установленном Клиент А по команде lic_mgr show, либо, если Клиент А не установлен - на бумажном оригинале лицензии. 
Если Клиент А не приобретен, то, как вариант, можно взять его в тестирование. 
В этом случае Вам необходимо обратиться в наш отдел технического консалтинга по адресу presale@s-terra.ru. 
В письме, в том, числе, нужно будет указать ИНН Вашей организации. Инженер отдела технического консалтинга предоставит Вам дистрибутив Клиент-А  
и демо лицензию. 

3. Есть два варианта
  3.1 С помощью С-Терра КП 
  https://doc.s-terra.ru/rh_output/4.3/Client_A/output/index.htm#t=mergedProjects%2FAdmin%2F%D0%9F%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B0_%D0%BA_%D0%B8%D0%BD%D1%81%D1%82%D0%B0%D0%BB%D0%BB%D1%8F%D1%86%D0%B8%D0%B8_%D0%B8_%D0%BD%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%"
"Вопрос 1:
На данный момент настройка сетевого интерфейса (/etc/network/interfaces) такая:auto eth1.100allow-hotplug eth1.100iface eth1.100 inet staticaddress 100.100.100.100netmask 255.255.255.224*IP измененыПодскажите пожалуйста, допускается ли функционирование виртуального интерфейса с VLAN?Т.е. настройка такая:auto eth1.100:1allow-hotplug eth1.100:1iface eth1.100:1 inet staticaddress 200.200.200.200netmask 255.255.255.224";"Ответ 1:
Продукт поддерживает 802.1Q (VLAN) интерфейсы.
Настройка данных интерфейсов ограничевается рекомендациями,
данными в нашей документации:

https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FSettings%2F802_1Q_VLAN_интерфейсы.htm

Обратите, пожалуйста, внимание!
Срок действия договора на предоставление услуг технической поддержки
по приведенной Вами лицензии истёк 15.08.2024 .
В связи с этим Служба технической поддержки ООО ""С-Терра СиЭсПи"" уведомляет 
о том, что данный запрос будет обрабатываться с низшим приоритетом без каких-либо
обязательств по времени реакции. Выдача обновлений и других материалов приостановлена.

Для возобновления предоставления услуг технической поддержки в полном объеме,
обратитесь, пожалуйста, по контактам ниже"
"Вопрос 1:
Мы используем С-терра КП 4.3 и С-терра Шлюз 4.3. Внедрение С-терра КП происходит в существующую инфраструктуру. По документации была создана учетная запись и получены дистрибутивы.На С-терра Шлюз был загружен только файл setup_upagent.sh. После запуска этого файла на шлюзе осуществляется попытка подключения к серверу С-терра КП (10.10.57.183) по FTP, но она не успешна. В файле ""/opt/UPAgent/agent/00000000/out.txt"" обнаружена ошибка: curl: (7) Failed to connect to 10.10.57.183 port 21: Connection timed out.Ошибка возникает из-за наличия двух интерфейсов на С-терра Шлюз: 1. IP-адрес локальной сети для незашифрованного трафика.2. IP-адрес внешней сети для зашифрованного трафика (на этом интерфейсе установлен маршрут по умолчанию и криптокарта).Подскажите, пожалуйста, возможно ли запустить curl UPAgent с конкретного интерфейса?";"Ответ 1:
Запускать Curl с конкретного интерфейса нельзя.

Для того, чтобы ваша схема заработала должно быть выполнено условие: между сервером управления (КП) и КШ (крипто шлюз) должна быть сетевая связность, то есть они друг друга должны видеть и должны быть доступны сервисные порты. 
Если сетевая связность есть, то достаточно часто встречаются случаи, когда работе КП мешает брандмауэр windows или другой МЭ, либо проблема с маршрутизацией.
Для проверки сценария, когда мешает брандмауэр или другой МЭ или антивирус, на время отключите его. Так-же выполните рекомендации по настройке ОС Windows по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/KP/output/index.htm#t=mergedProjects%2FAdmin_guide%2F%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8_%D0%BF%D0%BE_%D0%BD%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D0%BA%D0%B5_%D0%91%D1%80%D0%B0%D0%BD%D0%B4%D0%BC%D0%B0%D1%83%D1%8D%D1%80%D0%B0_Windows.htm

Проверьте доступность 21 порта на сервере управления любым удобным для вас"
"Вопрос 2:
В том и дело, что сетевая связность есть: Брандмауэр отключен. Сторонний МЭ не участвует в данном взаимодействииПомимо проблемного Шлюза есть еще 8 С-терра Шлюзов, который успешно подключились к С-терра КП. Отмечу, что трафик от сети 10.10.138.0/24, которая находится за проблемным шлюзом, успешно проходит до 10.10.57.0/24, где находится С-терра КП. Проблема при обращении по ftp именно с самого С-терра Шлюз на С-терра КП. Трафик летит не в туннель, а просто в дефолтный маршрут.";"Ответ 2:
Кирилл, src ip в пакетах, которые генерирует шлюз в сторону КП (с нотификациями о том, что он  в сети), определяется на основе имеющийся на шлюзе таблицы маршрутизации. 
Если на шлюзе только  один дефолтный маршрут ip route 0.0.0.0 0.0.0.0 172.30.1.1,  то src ip указанных пакетах будет адрес GigabitEthernet0/1, поскольку именно для него next hop-ом 
является указанный в маршруте 172.30.1.1.
И понятно, что если эти пакеты должны доходить до КП через интернет, то этого не произойдет, поскольку dst ip для него будет (адрес КП 10.10.57.183) серым адресом. 

Мы рекомендуем добавить адрес 172.30.1.252 в трафик для шифрования, чтобы пакеты от шлюза в КП попадали в туннель. Как пример,  добавьте, в ip access-list extended CryptoGate-Rdt, например, такую строку
permit ip host 172.30.1.252 host 10.10.57.183. На шлюзе партнёра необходимо сделать зеркальное правило."
"Вопрос 1:
В Консоли КП вижу, что на шлюзах и у ряда пользователей 16.10.2024 заканчивается срок действия сертификатов. При этом вижу, что время окончания действия у всех одинаковое: 16/10/2024 13:00:46, т.е. есть, по логике, есть некий механизм их продления одновременно для всей этой группы.Прошу оказать содействие в продлении сертификатов на шлюзах или дать ссылку на соответствующий пункт документации.";"Ответ 1:
Да, через КП можно сделать массовое обновление локальных сертификатов. 
По ссылке видеоинструкция как это сделать: 
https://rutube.ru/video/5c3cbf0f84b02364f8733f68c06db70d/
дополнительно

>В Консоли КП вижу, что на шлюзах и у ряда пользователей 16.10.2024 заканчивается срок действия сертификатов.
Если такая дата отображается в КП в поле Certificate Expiration Time, то там отображается не обязательно срок окончания именно локального сертификата. 
Это может быть любой сертификат (trusted, remote, local) имеющийся в базе конкретного клиента управления, срок действия которого истекает ранее  всего.  
В КП 4.3, средств как то посмотреть срок окончания  именно и только локальных сертификатов по заведенным в КП клиентам  - к сожалению, нет. 
Данный функционал появиться в следующей версии КП - версии 5.0. Ее выход запланирован в 1-м квартале 2025-го года. 

То есть, вполне возможно, что  у одного из клиентов управления действительно заканчивается срок действия локального сертификата"
"Вопрос 1:
При попытке перехода в режим cs_console выходит ошибкаERROR: Could not establish connection with daemon.Press ENTER to exit  С чем это может быть связано? ТП на оборудование уже истекло. как можно решить проблему? Это связано с истечением технической поддержки? Если проблема с оборудованием, может тогда рассмотреть возможность покупки нового криптошлюза?";"Ответ 1:
Данная ошибка не связана со сроком окончания договора технической поддержки по указанной Вами лицензии. 

Наиболее распространенная причина данной ошибки - не была пересчитана контрольная сумма файла /etc/ifaliases.cf 
(например, после создания на шлюзе какого либо виртуального интерфейса). 

Для решения проблемы попробуйте выполнить команды
integr_mgr calc -f /etc/ifaliases.cf   - пересчет контрольной суммы указанного файла
systemctl restart vpngate  - перезагрузка сервиса vpngate 

Если указанное проблему не решит, то сделать восстановление шлюза из его исходного образа, расположенного на диске S-Terra Disk Image из комплекта поставки шлюза. 
Инструкции по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FRestore%2F%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F_%D0%BF%D0%BE_%D1%80%D0%B5%D0%B7%D0%B5%D1%80%D0%B2%D0%BD%D0%BE%D0%BC%D1%83_%D0%BA%D0%BE%D0%BF%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E_%D0%B8_%D0%B2%D0%BE%"
"Вопрос 2:
Предложенные команды не помогли. Сделал загрузочный диск. Загрузился с него и просит ввести GRUB administrator loginпопробовал под root без пароля, под root с заданным в системе паролем. не получилосьчто посоветуете?";"Ответ 2:
Вероятно, запрашивается пароль МДЗ СофтМДЗ  (который появляется при загрузке с внешних носителей). 
Подробно по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FInitialization%2F%D0%9F%D0%BE%D0%B4%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%D0%90%D0%9F_%D1%81_%D0%9F%D0%9A_%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F_%D0%BA%D0%BB%D0%B0%D1%81%D1%81%D0%B0_%D0%B7%D0%B0%D1%89%D0%B8%D1%82%D1%8B_%D0%9A%D0%A12_%D0%B8_%D0%9A%D0%A13_%D1%81_%C2%AB%D0%A1%D0%BE%D1%84%D1%82%D0%9C%D0%94%D0%97%C2%BB.htm&rhsearch=crypto%20isakmp%20identity&rhsyns=%20
шаг 8 

Попробуйте в качестве логина/пароля ввести administrator/s-terra"
"Вопрос 3:
Подскажите пожалуйста сам образ системы где можно взять? я загрузился с upflash, но в папке u_images образов нет. их где то можно скачать?";"Ответ 3:
Образ для каждой АП уникален. 
Образ носителя шлюза (это файл с расширением img.gz) находится на диске S-Terra Disk Image из комплекта поставки данного шлюза (на данном диске
должен быть указан номер PID, совпадающий с номером PID на наклейке, на корпусе шлюза). 

Если доступа к данному диску у Вас нет, то для того, чтобы мы могли выдать Вам ссылку на скачивание образа для данного шлюза - необходим действующий договор технической поддержки, либо разрешение Вашего аккаунт-менеджера от  нашей компании"
"Вопрос 1:
На шлюзе есть импортированный доверенный корневой сертификат удостоверяющего центра. При просмотре на шлюзе детальных сведений этого сертификата значение окончания срока действия отличается от окончания срока действия если смотреть этот же сертификат на компьютере с windows, при этом остальные поля (серийный номер, хэш, срок начала действия...) совпадают.В чём может быть причина?Как устранить разночтения?";"Ответ 1:
Уточните, пожалуйста, какой срок действия корневого сертификата (до ...)?
Если год окончания сертификата более 2038, то в выводе cert_mgr show будет отображаться 
Valid to: Tue Jan 19 06:14:07 2038
Есть ограничение - валидность сертификатов вычислияется только до Tue Jan 19 06:14:07 2038.  
Пользоваться сертификатами, у которых валидность прописана на более позднюю дату, можно. Но только до этой даты - после нее сертификаты будут считаться невалидными. 
Данное ограничение не описано в документации.
В версии 4.3 мы это поправить не можем, в 5.0 - этого ограничения нет.

https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%B1%D0%BB%D0%B5%D0%BC%D0%B0_2038_%D0%B3%D0%BE%D0%B4%D0%B0"
"Вопрос 1:
Прошу предоставить образ для загрузки С-Терра Виртуальный Шлюз версии 4.3";"Ответ 1:
Можно скачать по ссылке ниже: 
https://cloud.s-terra.com/index.php/s/xWfLyYaw63woDAi

по ссылке скачивается iso файл, который можно открыть в архиваторе, внутри образы виртуального шлюза 4.3 под все поддерживаемые гипервизоры."
"Вопрос 1:
Некоторые шлюзы периодически попадают в Balck list на стерре.
Как их из черного списка удалить?
Как предотвратить занесение их в черный список?";"Ответ 1:
Блокирование шлюзом какого-либо партнера при построении туннеля не является причиной в отказе построения туннеля, а является его следствием. 
То есть, по каким либо причинам (напр. проблемы аутентификации, несоотвествие IKE политик, селекторов трафика для шифрования и  т.п.) 
на шлюзе происходит отказ в построении туннеля. Далее шлюз-партнер предпринимает новую попытку построить туннель, которая снова завершается неудачей и т.д.
Фактически, после 5-ти неудачных попыток - шлюз блокирует этого партнера (заносит в черный список) с указанными сообщениями в логе. 
Далее, по истечению 120 сек (по умолчанию) для заблокированного партнера  шлюз высвобождает одну попытку построить туннель и в случае  если эта попытка происходит и заканчивается неудачей, то партнер снова блокируется и так по кругу. 

В cisco-like команд изменения вышеуказанных значений  нет. 
В LSP указанные значения изменять можно (это потребует отказа от дальнейшей настройки шлюза через cisco-like) 
Атрибуты 
Blacklo"
"Вопрос 1:
1) Просьба уточнить, для КШ версии 4.3 есть ли клиент (актуальный) для Android и IOS устройств?2) Есть ли функционал Compliance check на проверку установленного антивируса(касперский), версию бд сигнатур и тд?";"Ответ 1:
К сожалению, такой продукт не производим."
"Вопрос 2:
Просьба уточнить.Т.е. VPN клиента нет не для Android не для IOS?";"Ответ 2:
К сожалению, нет"
"Вопрос 1:
Коллеги, подскажите, пожалуйста, есть два шлюза. Их требуется обновить с 4.2 на 4.3. Проверьте по серийнику, пожалуйста, они у вас на поддержке? Что нужно чтобы их обновить на 4.3? Можем выполнить самостоятельно, но нужен софт и инструкция";"Ответ 1:
Судя по представленным лицензиям - оба шлюза одинаковые - Gate3000, артикул обновления    G-3000-4.2-UPG4.3-1727-6-ST-KC3
  
Инструкция по обновлению такая:

Процедура   обновления шлюза в общем случае представляют собой полную перезапись носителя   шлюза из образа обновления.                 
Производится через загрузочную   Up_Flash4.3       Описание Up_Flash 4.3        https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FRestore%2F%D0%9E%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%B8%D0%B5_%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8F_Upflash.htm&rhsearch=set%20re-route&rhsyns=%20             Создание Up_Flash4.3       https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FRestore%2F%D0%A1%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5_%D0%B7%D0%B0%D0%B3%D1%80%D1%83%D0%B7%D0%BE%D1%87%D0%BD%D0%BE%D0%B3%D0%BE_USB_%D0%BD%D0%B0%D0%BA%D0%BE%D0%BF%D0%B8%D1%82%D0%B5%D0%BB%D1%8F_%D1%81_"
"Вопрос 1:
На данном устройстве проблема: не подается питания на unit. После отключения света когда устройство было включено в сеть перестало подаваться питание. Вероятно требуется ремонт";"Ответ 1:
Перед отправкой оборудования необходимо заполнить форму запроса на ремонт. Вы можете отправить ее по электронной почте на адрес support@s-terra.com или прикрепить к запросу в вашем Личном Кабинете на портале технической поддержки по адресу https://www.s-terra.ru/cabinet/.

Бланк формы запроса доступен в вашем личном кабинете в разделе ""Материалы для загрузки"" - ""Вспомогательные инструменты"" - ""RepairRequest"" (RepairRequest.doc).

После обработки заполненной формы, запросу будет присвоен RMA ID, и Вам переданы данные контактного лица и адрес назначения."
"Вопрос 1:
 Вышлите ПО для обновления лицензия 289635 старый PID 42103854158-085";"Ответ 1:
Высылаю ссылку для скачивания образа.
Пароль и контрольная сумма будут высланы отдельным письмом."
"Вопрос 1:
 Не строится шифрование с юнитом. Настроен GRE между HUB и коммутатором (стоит перед юнитом) 10.10.4.0/30";"Ответ 1:
Построение туннеля останавливаются после попытки отправить локальный сертификат с hub на spoke:
Spoke:
Oct 11 09:16:08 localhost vpnsvc: 10000018 <142:0> IKE session stopped at [Main Mode, Initiator, Packets 2,3, Signature], Reason: Session timeout
Hub:
Oct 11 09:13:09 localhost  vpnsvc: 10000018 <1430:0> IKE session stopped at [Main Mode, Responder, Packets 3,4, Signature], Reason: Session timeout



Т.е., вероятно, что микротик перед юнитом блокирует входящий пакет с сертификатом от шлюза.
Проверьте открытые порты на микротике, откройте, если необходимо (500, 4500)


Так же проверьте, что на шлюзе включена фрагментация IKE-пакетов 
crypto isakmp fragmentation"
"Вопрос 2:
Со сторы микротика нет блокировок по портам.на шлюзе фрагментация включена.сертификатами устройства обменялись.";"Ответ 2:
Построение туннеля останавливаются после попытки отправить локальный сертификат с hub на spoke:
Spoke:
Oct 11 09:16:08 localhost vpnsvc: 10000018 <142:0> IKE session stopped at [Main Mode, Initiator, Packets 2,3, Signature], Reason: Session timeout
Hub:
Oct 11 09:13:09 localhost  vpnsvc: 10000018 <1430:0> IKE session stopped at [Main Mode, Responder, Packets 3,4, Signature], Reason: Session timeout


Т.е. до юнита не доходя сообщения и соединение закрывается по таймауту.

Либо блокируются пакеты, либо разваливается gre, но шлюз ответный пакет отправляет (4 пакет в обмене).


Можно посмотреть где теряется пакет утилитой tcpdump.


Можно еще снять флаг df-bit обоих сторон, т.к. нет построения IPsec
crypto ipsec df-bit clear"
"Вопрос 3:
crypto ipsec df-bit clear - настройка не помогла. сделал её на шлюзе.при снятии tcpdump необходимо запустить трафик из внутренней сети во внутреннюю?";"Ответ 3:
Да, верно.
И снимать дамп необходимо с обоих сторон одновременно."
"Вопрос 1:
Подскажите скорость портов на шлюзах:193291289642193287";"Ответ 1:
193291, 289642, 193287: 2x Xeon E5-2643V4,
алгоритм esp-gost28147-4m-imit

Traffic     Direction Speed, MbpsSpeed, pps  Loss, %    Avg Latency, ms
UDP 1500    Mono    2941    241696              0.07            0.398
UDP 1446    Mono    3311    282051              0.09            6.410
UDP 558 Mono    2608    563679              0.07            0.786
UDP 110 Mono    566         543995              0.08            0.110
UDP IMIX    Mono    2003    582219              0.05            0.474
UDP 1500    Dual    3019    248210              0.04            0.436
UDP 1446    Dual    3248    276827              0.03            1.237
UDP 558 Dual    2544    550029              0.03            0.513
UDP 110 Dual    577         554424              0.03            0.064
UDP IMIX    Dual    1972    573060              0.07            0.278"
"Вопрос 2:
Имеется ввиду скорость физических сетевых интерфейсов. 1 мегабит или 10 мегабит например";"Ответ 2:
Для того, чтобы узнать текущую скорость, дуплекс и прочую информацию, 
например, об интерфейсе eth0, необходимо выполнить следующую команду:
root@sterragate:~# ethtool eth0
В выводе будут так же видны все поддерживаемые значения и режимы."
"Вопрос 1:
Ранее обращался с вопросом по инструкции:https://doc.s-terra.ru/rh_output/4.3/Scenarios/output/index.htm#t=mergedProjects%2Fver_4_3_scn_1_01_site_to_site%2Fver_4_3_scn_1_01_site_to_site.htmсделал пункт: 1.3. Запустите процесс генерации закрытого ключа и запроса на сертификат криптошлюзаключ сгенерирован, скопировал его (он в виде текста), непонятно только как теперь выпустить сертификатдалее мне выслали еще одну инструкцию, чтобы установить АУЦ:в нем есть пункт: Шаг 31: На конечном этапе запустите файл Others\UPMSCA\upmsca.msiгде взять этот дистрибутив ""upmsca.msi""?по итогу два вопроса:1. где взять этот дистрибутив ""upmsca.msi""?2. есть сгенерированный ключ в виде текста, как выпустить сертификат?";"Ответ 1:
Ответы на вопросы смотрите, пожалуйста, по тексту ниже:

1. Данная инструкция  по установке MS CA из документации по С-Терра КП (система управления нашими vpn продуктами) и плагин upmsca устанавливается для взаимодействия
С-Терра КП и MS CA.  Соответственно, данный плагин идет в составе дистрибутива С-Терра КП.
Если С-Терра КП у Вас нет, то  указанный плагин не нужен и в этом случае актуальными шагами в этой инструкции являются только шаги 1 - 33. 

2. Полученный запрос сертификата нужно перенести в web интерфейс УЦ и в нем выпустить локальный сертификат. 
Подробно пример по ссылке ниже:
https://doc.s-terra.ru/rh_output/4.3/Gate/output/index.htm#t=mergedProjects%2FAppendix%2F%D0%9F%D0%BE%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%D1%81%D0%B5%D1%80%D1%82%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%82%D0%B0_%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F.htm&rhsearch=crypto%20isakmp%20identity&rhsyns=%20
начиная с шага 3"
"Вопрос 1:
Получили временные лицензии для создания защищённого канала.В процессе создания столкнулся с проблемой, туннель не строится, настройки все выполнены.
При этом все настройки одинаковые на обеих сторонах:crypto ipsec df-bit copycrypto isakmp identity addresscrypto isakmp fragmentationcrypto isakmp policy 1encr gosthash gostauthentication pre-sharegroup 2crypto ipsec transform-set TSET esp-gost28147-4m-imitВерсия 4.3. Виртуальное исполнение на обоих концах. Обе с-терры на НАТ, настройки НАТ сделаны.Прошу помочь разобраться.";"Ответ 1:
Судя по всему, проблема в pre-shared ключе. Мы не рекомендуем использовать PSK за NAT, так как ""crypto isakmp identity address"" отрабатывает неверно в таком случае.
Есть несколько вариантов исправления проблемы:
1) (Правильный способ) Перейти на сертификаты
2) (Простой способ) При задании адреса для ключа  ""crypto isakmp key <KEY> address 0.0.0.0"" указать адрес 0.0.0.0. Этот вариант ненадежный и может не сработать."
"Вопрос 2:
Вы имеете в виду указать сеть 0.0.0.0 0.0.0.0? Или просто 0.0.0.0?";"Ответ 2:
Да, вы правы, нужно указать сеть 0.0.0.0 0.0.0.0"
"Вопрос 1:
Возникла проблема в построении ipsec. Настроили шифрованный канал между устройствами s-terra, но поднялся туннель, траффик проходит, но при следующих соединениях наблюдаются сбои при построении ipsec, туннель isakmp не падает. Построение туннеля происходит не сразу, а через какое то время. Если с устройства s-terra, которое находится на адресе 10.131.46.241 направить пинг, то туннель строится сразу же, а траффик начинает проходить моментально, но без этого вмешательства туннель поднимается очень долго или не поднимается вообще.Направляю файл с логами с обоих устройств.";"Ответ 1:
Туннель начинается строится, когда есть полезный трафик между устройствами.
Если не пускать ping (полезный трафик), то туннель тем самым строится не будет."
"Вопрос 2:
А можно сделать так, чтоб туннель строился без пинга?";"Ответ 2:
А как Вы раньше его строили?
Ping -  это один из способов проверки работоспособности туннеля( передачи icmp-пакетов).
Для построения необходимо передавать полезный( шифрованный трафик между устройствами).
Это может быть как удаленное подключение,  передача файлов, открытие сайта для обучения и так далее."
